customer_id,customer_name,email,age,gender,city,region,signup_date,customer_status,total_orders,total_spend,total_profit,average_order_value,last_purchase,total_quantity,days_since_last_purchase,has_purchased
C04443,Ishita Nair,ishita.nair4443@example.com,40,Male,Hyderabad,South,2023-03-19,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04444,Rohan Iyer,rohan.iyer4444@example.com,41,Male,Lucknow,North,2024-02-25,Active,3.0,289.26,94.13,96.42,2025-12-28,3.0,3.0,1
C04445,Priya Joshi,priya.joshi4445@example.com,18,Male,Nagpur,West,2024-02-21,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04446,Priya Iyer,priya.iyer4446@example.com,27,Male,Patna,East,2025-02-14,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04447,Aarav Singh,aarav.singh4447@example.com,26,Other,Kolkata,East,2024-01-08,Active,1.0,24.62,3.04,24.62,2025-04-24,1.0,251.0,1
C04448,Nikhil Williams,nikhil.williams4448@example.com,35,Other,Dehradun,North,2024-09-03,Active,10.0,2654.58,832.8299999999999,265.45799999999997,2025-11-02,16.0,59.0,1
C04449,Sanjay Das,sanjay.das4449@example.com,39,Female,Guwahati,East,2024-02-04,Active,1.0,62.06,22.26,62.06,2024-09-20,1.0,467.0,1
C04450,Aarav Das,aarav.das4450@example.com,49,Male,Hyderabad,South,2024-08-28,Inactive,3.0,3016.86,1372.6399999999999,1005.62,2025-09-10,9.0,112.0,1
C04451,Nikhil Das,nikhil.das4451@example.com,30,Other,Ranchi,East,2024-02-16,Active,2.0,95.78999999999999,32.03,47.894999999999996,2025-07-14,3.0,170.0,1
C04452,Neha Singh,neha.singh4452@example.com,30,Male,Guwahati,East,2024-04-04,Active,2.0,300.37,123.03,150.185,2025-11-27,2.0,34.0,1
C04453,Rahul Joshi,rahul.joshi4453@example.com,46,Female,Chandigarh,North,2023-05-17,Active,12.0,1826.94,613.4,152.245,2025-08-25,20.0,128.0,1
C04454,Ishita Sharma,ishita.sharma4454@example.com,37,Female,Ranchi,East,2024-01-27,Inactive,1.0,849.18,453.6,849.18,2024-10-11,3.0,446.0,1
C04455,Olivia Patel,olivia.patel4455@example.com,47,Male,Mumbai,West,2023-10-29,Inactive,1.0,28.54,12.04,28.54,2024-10-25,2.0,432.0,1
C04456,William Rao,william.rao4456@example.com,37,Male,Kolkata,East,2025-04-18,Active,17.0,6784.52,2122.61,399.0894117647059,2025-12-06,36.0,25.0,1
C04457,Vikram Patel,vikram.patel4457@example.com,23,Other,Pune,West,2024-06-08,Active,5.0,918.4200000000001,354.02,183.68400000000003,2025-07-09,10.0,175.0,1
C04458,Aarav Miller,aarav.miller4458@example.com,21,Female,Delhi,North,2024-02-23,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04459,Vikram Anderson,vikram.anderson4459@example.com,19,Male,Dehradun,North,2024-05-12,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04460,Pooja Kapoor,pooja.kapoor4460@example.com,41,Male,Hyderabad,South,2023-07-16,Active,1.0,77.57,37.77,77.57,2024-09-25,1.0,462.0,1
C04461,Ishita Wilson,ishita.wilson4461@example.com,46,Male,Delhi,North,2023-05-24,Active,13.0,4087.14,1518.54,314.3953846153846,2025-11-23,24.0,38.0,1
C04462,Priya Johnson,priya.johnson4462@example.com,53,Male,Bengaluru,South,2023-10-18,Active,2.0,496.11,114.21,248.055,2025-12-12,5.0,19.0,1
C04463,Aditya Singh,aditya.singh4463@example.com,43,Other,Ranchi,East,2023-07-17,Active,12.0,3066.17,1177.8,255.51416666666668,2025-11-14,20.0,47.0,1
C04464,Aarav Mehta,aarav.mehta4464@example.com,46,Male,Kolkata,East,2023-02-09,Active,31.0,9965.4,2709.63,321.46451612903223,2025-12-23,47.0,8.0,1
C04465,Divya Kumar,divya.kumar4465@example.com,29,Male,Ranchi,East,2024-01-17,Inactive,6.0,2324.77,521.29,387.46166666666664,2025-12-27,9.0,4.0,1
C04466,Ananya Rao,ananya.rao4466@example.com,23,Female,Dehradun,North,2024-11-14,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04467,Aditya Anderson,aditya.anderson4467@example.com,43,Female,Bhubaneswar,East,2023-05-30,Active,1.0,37.5,7.64,37.5,2024-10-01,2.0,456.0,1
C04468,Sophia Kapoor,sophia.kapoor4468@example.com,39,Female,Hyderabad,South,2023-05-01,Active,3.0,1254.11,628.34,418.03666666666663,2025-08-12,6.0,141.0,1
C04469,Kavya Patel,kavya.patel4469@example.com,36,Other,Ranchi,East,2025-02-16,Active,2.0,809.23,244.67000000000002,404.615,2024-03-23,4.0,648.0,1
C04470,Rahul Johnson,rahul.johnson4470@example.com,38,Male,Hyderabad,South,2025-05-21,Active,5.0,706.2,295.82,141.24,2025-09-17,10.0,105.0,1
C04471,Divya Nair,divya.nair4471@example.com,38,Other,Kolkata,East,2023-12-04,Active,4.0,2088.49,844.2199999999999,522.1225,2025-09-17,7.0,105.0,1
C04472,Aditya Anderson,aditya.anderson4472@example.com,47,Male,Amritsar,North,2025-03-16,Active,11.0,3184.7,1049.33,289.5181818181818,2025-09-24,24.0,98.0,1
C04473,Vikram Nair,vikram.nair4473@example.com,47,Female,Dehradun,North,2024-07-23,Active,3.0,723.8199999999999,261.66999999999996,241.2733333333333,2024-11-16,6.0,410.0,1
C04474,Emma Miller,emma.miller4474@example.com,40,Male,Ahmedabad,West,2024-07-17,Active,8.0,2646.5299999999997,1065.87,330.81624999999997,2025-09-28,13.0,94.0,1
C04475,Sanjay Wilson,sanjay.wilson4475@example.com,43,Other,Dehradun,North,2024-09-16,Active,17.0,5113.97,1978.1100000000001,300.82176470588234,2025-12-16,39.0,15.0,1
C04476,Michael Das,michael.das4476@example.com,40,Female,Pune,West,2024-07-26,Active,2.0,674.0799999999999,83.17,337.03999999999996,2025-11-26,3.0,35.0,1
C04477,Sneha Malhotra,sneha.malhotra4477@example.com,30,Other,Dehradun,North,2024-08-22,Active,1.0,221.96,75.02,221.96,2024-04-19,1.0,621.0,1
C04478,Sneha Wilson,sneha.wilson4478@example.com,42,Other,Hyderabad,South,2025-01-12,Inactive,1.0,156.53,58.29,156.53,2024-02-14,2.0,686.0,1
C04479,Mia Rao,mia.rao4479@example.com,21,Other,Ahmedabad,West,2024-02-17,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04480,William Iyer,william.iyer4480@example.com,45,Other,Lucknow,North,2023-11-27,Inactive,1.0,157.92,58.78,157.92,2024-04-27,2.0,613.0,1
C04481,Varun Williams,varun.williams4481@example.com,23,Female,Ahmedabad,West,2024-12-15,Active,2.0,973.69,277.29,486.845,2025-12-09,2.0,22.0,1
C04482,Varun Taylor,varun.taylor4482@example.com,37,Male,Bhubaneswar,East,2025-05-04,Active,2.0,838.65,266.40999999999997,419.325,2025-06-26,4.0,188.0,1
C04483,Daniel Patel,daniel.patel4483@example.com,26,Other,Goa,West,2023-11-02,Active,27.0,8870.4,3006.81,328.5333333333333,2025-11-17,60.0,44.0,1
C04484,Divya Johnson,divya.johnson4484@example.com,40,Female,Coimbatore,South,2023-01-16,Active,1.0,89.14,40.17,89.14,2025-03-25,1.0,281.0,1
C04485,Aditya Kapoor,aditya.kapoor4485@example.com,34,Female,Chandigarh,North,2023-09-04,Active,2.0,1573.34,422.12,786.67,2024-11-06,6.0,420.0,1
C04486,Nikhil Patel,nikhil.patel4486@example.com,19,Male,Patna,East,2024-02-13,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04487,Arjun Rao,arjun.rao4487@example.com,39,Female,Surat,West,2024-11-10,Active,2.0,842.73,336.88,421.365,2025-09-02,2.0,120.0,1
C04488,David Johnson,david.johnson4488@example.com,29,Male,Guwahati,East,2023-05-24,Active,4.0,1265.76,329.96999999999997,316.44,2025-03-08,7.0,298.0,1
C04489,Vikram Gupta,vikram.gupta4489@example.com,43,Female,Amritsar,North,2025-01-10,Active,22.0,12183.95,4274.33,553.8159090909091,2025-12-26,47.0,5.0,1
C04490,Divya Joshi,divya.joshi4490@example.com,35,Female,Mysuru,South,2023-10-03,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04491,Aditya Sharma,aditya.sharma4491@example.com,38,Other,Pune,West,2023-10-16,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04492,Rahul Mehta,rahul.mehta4492@example.com,25,Male,Mysuru,South,2023-08-06,Active,2.0,413.8,187.6,206.9,2024-08-04,4.0,514.0,1
C04493,Vikram Reddy,vikram.reddy4493@example.com,29,Female,Delhi,North,2024-12-27,Active,2.0,450.47,62.02,225.235,2025-09-04,2.0,118.0,1
C04494,Aditya Iyer,aditya.iyer4494@example.com,30,Male,Dehradun,North,2025-06-13,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04495,Kavya Iyer,kavya.iyer4495@example.com,43,Female,Lucknow,North,2024-04-14,Active,5.0,1868.6399999999999,518.8100000000001,373.72799999999995,2025-12-29,7.0,2.0,1
C04496,Priya Brown,priya.brown4496@example.com,51,Other,Chandigarh,North,2025-04-08,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04497,Priya Das,priya.das4497@example.com,26,Female,Chennai,South,2023-03-04,Active,2.0,274.38,86.61,137.19,2024-06-01,4.0,578.0,1
C04498,Olivia Singh,olivia.singh4498@example.com,45,Other,Bengaluru,South,2025-03-24,Active,6.0,2777.71,934.59,462.95166666666665,2025-10-05,12.0,87.0,1
C04499,Priya Rao,priya.rao4499@example.com,18,Male,Patna,East,2023-11-26,Active,1.0,932.02,413.8,932.02,2024-06-24,3.0,555.0,1
C04500,Karan Rao,karan.rao4500@example.com,23,Male,Coimbatore,South,2023-10-14,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04501,Meera Joshi,meera.joshi4501@example.com,25,Male,Coimbatore,South,2025-06-21,Active,21.0,7056.7,2354.26,336.0333333333333,2025-12-30,41.0,1.0,1
C04502,Priya Kumar,priya.kumar4502@example.com,21,Female,Chandigarh,North,2023-10-30,Inactive,1.0,784.59,312.25,784.59,2024-08-31,1.0,487.0,1
C04503,Aarav Nair,aarav.nair4503@example.com,19,Male,Bengaluru,South,2024-02-22,Active,12.0,1628.6799999999998,518.48,135.72333333333333,2025-12-24,14.0,7.0,1
C04504,Ishita Wilson,ishita.wilson4504@example.com,39,Male,Hyderabad,South,2024-08-27,Active,1.0,226.94,63.29,226.94,2024-06-08,1.0,571.0,1
C04505,Divya Gupta,divya.gupta4505@example.com,32,Female,Surat,West,2025-05-29,Inactive,3.0,846.1499999999999,360.71000000000004,282.04999999999995,2025-11-17,5.0,44.0,1
C04506,Sneha Singh,sneha.singh4506@example.com,38,Female,Chandigarh,North,2025-02-08,Active,3.0,2638.8599999999997,751.11,879.6199999999999,2025-12-05,6.0,26.0,1
C04507,William Rao,william.rao4507@example.com,41,Other,Hyderabad,South,2023-06-10,Active,1.0,50.12,17.56,50.12,2024-04-22,1.0,618.0,1
C04508,Michael Das,michael.das4508@example.com,37,Male,Guwahati,East,2023-07-09,Active,1.0,697.42,225.08,697.42,2024-09-23,1.0,464.0,1
C04509,Olivia Williams,olivia.williams4509@example.com,41,Male,Mumbai,West,2023-04-19,Active,1.0,16.79,8.54,16.79,2024-06-14,1.0,565.0,1
C04510,Ishita Davis,ishita.davis4510@example.com,34,Male,Bengaluru,South,2024-05-16,Active,9.0,1604.12,654.22,178.23555555555555,2025-10-26,19.0,66.0,1
C04511,Aanya Sharma,aanya.sharma4511@example.com,23,Male,Amritsar,North,2024-10-23,Active,7.0,1904.34,594.45,272.0485714285714,2025-04-08,14.0,267.0,1
C04512,Ananya Joshi,ananya.joshi4512@example.com,45,Male,Ranchi,East,2023-07-08,Inactive,1.0,1368.74,162.82,1368.74,2025-11-02,4.0,59.0,1
C04513,James Wilson,james.wilson4513@example.com,29,Female,Nagpur,West,2024-12-17,Active,2.0,2424.69,534.13,1212.345,2025-06-24,5.0,190.0,1
C04514,Divya Nair,divya.nair4514@example.com,25,Male,Patna,East,2025-01-14,Active,11.0,5142.3,1381.0,467.4818181818182,2025-11-02,20.0,59.0,1
C04515,Aarav Nair,aarav.nair4515@example.com,33,Female,Bengaluru,South,2025-01-14,Active,4.0,2446.65,966.91,611.6625,2025-05-15,8.0,230.0,1
C04516,Emma Rao,emma.rao4516@example.com,25,Male,Bengaluru,South,2024-01-30,Active,2.0,336.17,114.44999999999999,168.085,2025-04-14,2.0,261.0,1
C04517,Mia Johnson,mia.johnson4517@example.com,30,Male,Surat,West,2023-10-19,Active,8.0,2255.36,741.42,281.92,2025-10-25,18.0,67.0,1
C04518,Emma Nair,emma.nair4518@example.com,38,Male,Ranchi,East,2024-03-30,Active,3.0,1238.81,319.58000000000004,412.93666666666667,2025-10-14,9.0,78.0,1
C04519,Neha Anderson,neha.anderson4519@example.com,38,Female,Amritsar,North,2023-07-20,Active,2.0,286.3,148.86,143.15,2025-05-28,4.0,217.0,1
C04520,Olivia Malhotra,olivia.malhotra4520@example.com,26,Female,Delhi,North,2024-03-14,Inactive,1.0,222.08,115.86,222.08,2024-06-27,2.0,552.0,1
C04521,Aanya Das,aanya.das4521@example.com,30,Male,Ahmedabad,West,2024-11-05,Active,3.0,2157.13,798.48,719.0433333333334,2024-12-27,9.0,369.0,1
C04522,Rahul Sharma,rahul.sharma4522@example.com,45,Other,Mumbai,West,2023-06-13,Active,15.0,6126.24,2506.91,408.416,2025-12-17,25.0,14.0,1
C04523,Kavya Patel,kavya.patel4523@example.com,39,Female,Ranchi,East,2024-11-09,Active,14.0,4678.17,1588.52,334.15500000000003,2025-12-14,26.0,17.0,1
C04524,Rahul Rao,rahul.rao4524@example.com,55,Male,Jaipur,North,2024-11-22,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04525,Kavya Wilson,kavya.wilson4525@example.com,46,Female,Nagpur,West,2023-01-25,Active,11.0,4284.91,1414.5900000000001,389.5372727272727,2025-12-20,24.0,11.0,1
C04526,Meera Gupta,meera.gupta4526@example.com,46,Female,Nagpur,West,2023-09-09,Active,1.0,70.11,33.19,70.11,2025-04-12,2.0,263.0,1
C04527,Pooja Kumar,pooja.kumar4527@example.com,21,Other,Mysuru,South,2023-12-31,Active,1.0,269.11,41.72,269.11,2025-07-10,1.0,174.0,1
C04528,Karan Miller,karan.miller4528@example.com,42,Other,Jaipur,North,2025-01-07,Active,6.0,1536.38,618.8399999999999,256.06333333333333,2025-11-01,8.0,60.0,1
C04529,Sneha Brown,sneha.brown4529@example.com,34,Male,Ranchi,East,2023-03-27,Active,2.0,569.9399999999999,213.0,284.96999999999997,2025-05-12,2.0,233.0,1
C04530,Neha Gupta,neha.gupta4530@example.com,29,Male,Coimbatore,South,2023-02-11,Active,5.0,2735.59,965.4,547.118,2025-11-24,17.0,37.0,1
C04531,William Iyer,william.iyer4531@example.com,36,Male,Kochi,South,2024-08-06,Active,6.0,2238.33,597.23,373.055,2025-12-17,14.0,14.0,1
C04532,James Moore,james.moore4532@example.com,44,Male,Bengaluru,South,2023-08-01,Active,10.0,4990.099999999999,1707.06,499.00999999999993,2025-12-02,19.0,29.0,1
C04533,Divya Wilson,divya.wilson4533@example.com,40,Other,Ahmedabad,West,2024-05-29,Inactive,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04534,Rohan Singh,rohan.singh4534@example.com,26,Female,Goa,West,2025-02-12,Inactive,1.0,163.88,45.56,163.88,2024-06-17,1.0,562.0,1
C04535,Pooja Wilson,pooja.wilson4535@example.com,42,Other,Kolkata,East,2023-07-26,Active,19.0,7379.1,2132.42,388.37368421052633,2025-12-07,32.0,24.0,1
C04536,Aditya Williams,aditya.williams4536@example.com,28,Male,Surat,West,2025-06-22,Inactive,1.0,295.56,94.52,295.56,2024-02-29,1.0,671.0,1
C04537,Rahul Patel,rahul.patel4537@example.com,37,Male,Coimbatore,South,2023-04-11,Active,4.0,1892.23,576.86,473.0575,2025-09-18,6.0,104.0,1
C04538,Sophia Das,sophia.das4538@example.com,31,Male,Chandigarh,North,2024-12-18,Active,3.0,1188.6599999999999,529.3700000000001,396.21999999999997,2024-10-22,6.0,435.0,1
C04539,Meera Malhotra,meera.malhotra4539@example.com,32,Male,Bhubaneswar,East,2025-06-11,Inactive,2.0,694.52,138.44,347.26,2025-04-27,2.0,248.0,1
C04540,Pooja Verma,pooja.verma4540@example.com,42,Female,Jaipur,North,2023-11-20,Inactive,5.0,1791.1599999999999,463.39,358.23199999999997,2025-06-07,9.0,207.0,1
C04541,Pooja Das,pooja.das4541@example.com,24,Other,Bengaluru,South,2024-02-06,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04542,Pooja Kapoor,pooja.kapoor4542@example.com,54,Female,Goa,West,2024-06-25,Active,9.0,1648.71,527.91,183.19,2025-07-03,15.0,181.0,1
C04543,Meera Verma,meera.verma4543@example.com,18,Male,Guwahati,East,2023-10-13,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04544,William Kumar,william.kumar4544@example.com,29,Male,Patna,East,2023-11-11,Active,1.0,310.67,146.55,310.67,2025-02-09,1.0,325.0,1
C04545,Aarav Kapoor,aarav.kapoor4545@example.com,38,Other,Chennai,South,2023-05-13,Inactive,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04546,Karan Johnson,karan.johnson4546@example.com,40,Female,Ahmedabad,West,2025-05-29,Active,3.0,435.71999999999997,132.03,145.23999999999998,2025-10-12,4.0,80.0,1
C04547,Michael Singh,michael.singh4547@example.com,33,Female,Chandigarh,North,2025-06-15,Active,7.0,1870.1599999999999,555.16,267.1657142857143,2025-12-27,15.0,4.0,1
C04548,Divya Rao,divya.rao4548@example.com,34,Other,Pune,West,2023-11-24,Active,13.0,2369.0299999999997,710.6,182.2330769230769,2025-12-21,19.0,10.0,1
C04549,Michael Gupta,michael.gupta4549@example.com,39,Female,Goa,West,2024-12-02,Inactive,4.0,3096.04,778.6500000000001,774.01,2025-09-29,10.0,93.0,1
C04550,Rahul Williams,rahul.williams4550@example.com,32,Male,Hyderabad,South,2023-11-05,Active,4.0,1613.99,454.7,403.4975,2025-03-16,10.0,290.0,1
C04551,Priya Singh,priya.singh4551@example.com,48,Male,Kolkata,East,2023-10-27,Inactive,12.0,9574.51,3998.83,797.8758333333334,2025-10-23,25.0,69.0,1
C04552,Isabella Moore,isabella.moore4552@example.com,43,Other,Goa,West,2024-11-15,Active,4.0,399.85,149.73000000000002,99.9625,2025-12-22,4.0,9.0,1
C04553,Mia Das,mia.das4553@example.com,43,Female,Lucknow,North,2025-01-10,Active,1.0,722.9,180.95,722.9,2024-04-05,1.0,635.0,1
C04554,Ananya Smith,ananya.smith4554@example.com,25,Female,Chennai,South,2024-12-15,Active,7.0,2752.41,958.69,393.20142857142855,2025-04-28,10.0,247.0,1
C04555,Rohan Rao,rohan.rao4555@example.com,34,Other,Mumbai,West,2024-09-17,Active,4.0,1486.49,399.36,371.6225,2025-11-29,6.0,32.0,1
C04556,Nikhil Johnson,nikhil.johnson4556@example.com,31,Other,Lucknow,North,2025-05-11,Inactive,4.0,220.03,86.18,55.0075,2025-08-18,4.0,135.0,1
C04557,Rohan Malhotra,rohan.malhotra4557@example.com,24,Other,Bengaluru,South,2025-01-18,Inactive,2.0,596.7,210.36,298.35,2025-06-08,4.0,206.0,1
C04558,James Moore,james.moore4558@example.com,38,Female,Amritsar,North,2023-11-21,Active,1.0,81.57,16.98,81.57,2025-03-26,3.0,280.0,1
C04559,Karan Anderson,karan.anderson4559@example.com,29,Other,Surat,West,2024-03-31,Active,5.0,3608.74,918.3999999999999,721.7479999999999,2025-12-31,9.0,0.0,1
C04560,Daniel Rao,daniel.rao4560@example.com,41,Other,Kochi,South,2023-05-24,Inactive,9.0,1595.51,678.69,177.2788888888889,2025-11-10,9.0,51.0,1
C04561,Aarav Kumar,aarav.kumar4561@example.com,24,Male,Pune,West,2023-05-22,Inactive,16.0,7312.66,2076.12,457.04125,2025-12-06,32.0,25.0,1
C04562,William Patel,william.patel4562@example.com,52,Other,Hyderabad,South,2024-11-23,Active,2.0,564.72,207.75,282.36,2025-03-01,2.0,305.0,1
C04563,Karan Mehta,karan.mehta4563@example.com,26,Other,Bhubaneswar,East,2023-07-28,Active,7.0,1655.9199999999998,550.85,236.55999999999997,2025-09-08,11.0,114.0,1
C04564,Isabella Malhotra,isabella.malhotra4564@example.com,37,Other,Kochi,South,2024-08-13,Active,1.0,138.34,37.96,138.34,2025-01-29,1.0,336.0,1
C04565,Kavya Davis,kavya.davis4565@example.com,42,Female,Mysuru,South,2024-05-25,Active,3.0,1194.1999999999998,368.53,398.0666666666666,2025-06-29,3.0,185.0,1
C04566,Rohan Joshi,rohan.joshi4566@example.com,29,Male,Dehradun,North,2025-05-22,Active,9.0,4912.73,2097.02,545.8588888888888,2025-12-11,15.0,20.0,1
C04567,Mia Nair,mia.nair4567@example.com,43,Female,Guwahati,East,2025-06-16,Inactive,11.0,7263.46,2689.9500000000003,660.3145454545455,2025-12-04,22.0,27.0,1
C04568,Kavya Das,kavya.das4568@example.com,22,Female,Hyderabad,South,2023-10-14,Active,12.0,5225.0,1902.79,435.4166666666667,2025-12-26,26.0,5.0,1
C04569,Isabella Gupta,isabella.gupta4569@example.com,49,Male,Delhi,North,2023-09-25,Active,1.0,662.85,200.91,662.85,2024-10-26,2.0,431.0,1
C04570,Mia Gupta,mia.gupta4570@example.com,35,Female,Amritsar,North,2023-02-21,Inactive,9.0,4333.95,1385.43,481.54999999999995,2025-11-03,19.0,58.0,1
C04571,Ananya Iyer,ananya.iyer4571@example.com,29,Female,Delhi,North,2024-02-05,Active,13.0,5794.65,1637.17,445.7423076923077,2025-12-18,19.0,13.0,1
C04572,James Moore,james.moore4572@example.com,32,Other,Guwahati,East,2024-10-19,Active,2.0,768.79,200.12,384.395,2024-07-31,2.0,518.0,1
C04573,Sanjay Taylor,sanjay.taylor4573@example.com,43,Other,Jaipur,North,2024-08-13,Active,3.0,650.86,315.75,216.95333333333335,2025-03-04,4.0,302.0,1
C04574,Vikram Miller,vikram.miller4574@example.com,29,Male,Lucknow,North,2023-03-04,Active,7.0,1858.63,681.5699999999999,265.5185714285714,2025-12-16,13.0,15.0,1
C04575,Arjun Das,arjun.das4575@example.com,27,Female,Bhubaneswar,East,2024-01-30,Inactive,6.0,1887.31,673.71,314.5516666666667,2025-03-30,13.0,276.0,1
C04576,Olivia Gupta,olivia.gupta4576@example.com,32,Female,Kolkata,East,2023-07-15,Active,30.0,18145.11,6766.29,604.837,2025-12-09,55.0,22.0,1
C04577,Sanjay Miller,sanjay.miller4577@example.com,23,Male,Lucknow,North,2024-05-03,Active,2.0,290.76,93.38,145.38,2025-06-22,4.0,192.0,1
C04578,Sanjay Patel,sanjay.patel4578@example.com,53,Male,Patna,East,2023-02-13,Active,6.0,3418.27,1054.58,569.7116666666667,2025-07-03,11.0,181.0,1
C04579,Mia Joshi,mia.joshi4579@example.com,29,Other,Delhi,North,2023-11-22,Active,3.0,736.0699999999999,217.41,245.35666666666665,2025-02-22,6.0,312.0,1
C04580,Pooja Malhotra,pooja.malhotra4580@example.com,43,Other,Mumbai,West,2023-09-26,Active,4.0,289.75,110.79,72.4375,2025-01-08,6.0,357.0,1
C04581,David Malhotra,david.malhotra4581@example.com,37,Other,Jaipur,North,2023-04-16,Active,13.0,5254.07,1455.79,404.15923076923076,2025-12-21,22.0,10.0,1
C04582,James Kumar,james.kumar4582@example.com,25,Female,Kochi,South,2023-04-06,Active,7.0,3940.8399999999997,1324.63,562.9771428571428,2025-12-10,13.0,21.0,1
C04583,Sophia Smith,sophia.smith4583@example.com,34,Female,Surat,West,2023-04-26,Active,4.0,2217.38,712.9200000000001,554.345,2024-11-18,7.0,408.0,1
C04584,Nikhil Das,nikhil.das4584@example.com,42,Other,Surat,West,2025-01-23,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04585,Rohan Verma,rohan.verma4585@example.com,33,Female,Mysuru,South,2023-03-09,Active,1.0,266.8,111.9,266.8,2025-01-24,2.0,341.0,1
C04586,Aditya Sharma,aditya.sharma4586@example.com,46,Female,Dehradun,North,2024-07-03,Active,5.0,1262.54,365.9,252.50799999999998,2025-10-25,8.0,67.0,1
C04587,Ishita Miller,ishita.miller4587@example.com,45,Other,Chennai,South,2023-03-10,Active,13.0,4346.36,1662.42,334.3353846153846,2025-11-02,25.0,59.0,1
C04588,Nikhil Moore,nikhil.moore4588@example.com,44,Male,Ahmedabad,West,2024-07-12,Active,2.0,159.51000000000002,76.86000000000001,79.75500000000001,2025-06-05,2.0,209.0,1
C04589,Sneha Williams,sneha.williams4589@example.com,30,Other,Bhubaneswar,East,2024-08-30,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04590,Priya Joshi,priya.joshi4590@example.com,24,Female,Chennai,South,2024-11-06,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04591,Pooja Iyer,pooja.iyer4591@example.com,28,Other,Nagpur,West,2023-02-14,Active,3.0,598.73,206.01,199.57666666666668,2025-09-09,5.0,113.0,1
C04592,William Mehta,william.mehta4592@example.com,36,Female,Guwahati,East,2024-03-14,Active,12.0,2432.76,808.9200000000001,202.73000000000002,2025-11-27,18.0,34.0,1
C04593,William Anderson,william.anderson4593@example.com,40,Male,Hyderabad,South,2023-01-07,Active,3.0,654.0,309.81,218.0,2025-11-19,9.0,42.0,1
C04594,Priya Malhotra,priya.malhotra4594@example.com,18,Male,Bhubaneswar,East,2024-05-05,Active,8.0,2587.11,758.75,323.38875,2025-08-07,13.0,146.0,1
C04595,Kavya Miller,kavya.miller4595@example.com,34,Male,Goa,West,2023-09-19,Active,5.0,1515.42,373.73,303.084,2025-11-27,11.0,34.0,1
C04596,Priya Iyer,priya.iyer4596@example.com,36,Male,Kolkata,East,2025-06-14,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04597,Ananya Rao,ananya.rao4597@example.com,32,Male,Ranchi,East,2025-04-03,Active,11.0,2584.36,849.57,234.9418181818182,2025-12-14,16.0,17.0,1
C04598,Kavya Williams,kavya.williams4598@example.com,47,Female,Hyderabad,South,2023-05-09,Inactive,8.0,1657.84,527.25,207.23,2025-11-24,17.0,37.0,1
C04599,Nikhil Anderson,nikhil.anderson4599@example.com,39,Male,Dehradun,North,2024-07-22,Inactive,9.0,1508.61,456.40999999999997,167.62333333333333,2025-11-23,13.0,38.0,1
C04600,Sophia Brown,sophia.brown4600@example.com,48,Female,Kochi,South,2024-04-11,Inactive,15.0,10011.69,2855.17,667.446,2025-12-05,32.0,26.0,1
C04601,David Anderson,david.anderson4601@example.com,32,Other,Delhi,North,2023-10-27,Active,10.0,3476.23,1016.43,347.623,2025-12-13,15.0,18.0,1
C04602,Emma Brown,emma.brown4602@example.com,44,Other,Mysuru,South,2024-05-31,Inactive,6.0,1094.94,347.04999999999995,182.49,2025-12-18,8.0,13.0,1
C04603,Michael Davis,michael.davis4603@example.com,51,Male,Hyderabad,South,2023-01-09,Active,10.0,2056.24,740.01,205.62399999999997,2025-10-23,14.0,69.0,1
C04604,Arjun Patel,arjun.patel4604@example.com,48,Male,Jaipur,North,2025-01-03,Inactive,25.0,7439.8099999999995,2530.7200000000003,297.5924,2025-12-07,44.0,24.0,1
C04605,Neha Wilson,neha.wilson4605@example.com,24,Female,Bengaluru,South,2024-05-15,Active,2.0,139.94,38.05,69.97,2025-08-10,3.0,143.0,1
C04606,Emma Wilson,emma.wilson4606@example.com,32,Female,Lucknow,North,2025-05-19,Inactive,0.0,0.0,0.0,0.0,,0.0,0.0,0
C04607,Ananya Anderson,ananya.anderson4607@example.com,31,Other,Surat,West,2025-05-04,Inactive,3.0,1247.74,496.88,415.91333333333336,2025-10-26,8.0,66.0,1
